date,stock_id,buy,name,sell
2025-01-02,2646,0,Dealer_Hedging,0
2025-01-02,2646,0,Dealer_self,106000
2025-01-02,2646,0,Foreign_Dealer_Self,0
2025-01-02,2646,1429000,Foreign_Investor,460000
2025-01-02,2646,0,Investment_Trust,0
2025-01-03,2646,0,Dealer_Hedging,0
2025-01-03,2646,0,Dealer_self,8000
2025-01-03,2646,0,Foreign_Dealer_Self,0
2025-01-03,2646,403000,Foreign_Investor,620000
2025-01-03,2646,0,Investment_Trust,0
2025-01-06,2646,16000,Dealer_Hedging,0
2025-01-06,2646,18000,Dealer_self,0
2025-01-06,2646,0,Foreign_Dealer_Self,0
2025-01-06,2646,501330,Foreign_Investor,311000
2025-01-06,2646,0,Investment_Trust,0
2025-01-07,2646,2000,Dealer_Hedging,0
2025-01-07,2646,0,Dealer_self,0
2025-01-07,2646,0,Foreign_Dealer_Self,0
2025-01-07,2646,329308,Foreign_Investor,400000
2025-01-07,2646,0,Investment_Trust,0
2025-01-08,2646,7000,Dealer_Hedging,6000
2025-01-08,2646,0,Dealer_self,45000
2025-01-08,2646,0,Foreign_Dealer_Self,0
2025-01-08,2646,608600,Foreign_Investor,130277
2025-01-08,2646,0,Investment_Trust,0
2025-01-09,2646,13000,Dealer_Hedging,0
2025-01-09,2646,20000,Dealer_self,66516
2025-01-09,2646,0,Foreign_Dealer_Self,0
2025-01-09,2646,307000,Foreign_Investor,1535123
2025-01-09,2646,0,Investment_Trust,0
2025-01-10,2646,12000,Dealer_Hedging,4000
2025-01-10,2646,49000,Dealer_self,34160
2025-01-10,2646,0,Foreign_Dealer_Self,0
2025-01-10,2646,1891010,Foreign_Investor,720000
2025-01-10,2646,0,Investment_Trust,0
2025-01-13,2646,5000,Dealer_Hedging,24000
2025-01-13,2646,27000,Dealer_self,74000
2025-01-13,2646,0,Foreign_Dealer_Self,0
2025-01-13,2646,2058140,Foreign_Investor,1494200
2025-01-13,2646,0,Investment_Trust,0
2025-01-14,2646,21000,Dealer_Hedging,0
2025-01-14,2646,0,Dealer_self,17000
2025-01-14,2646,0,Foreign_Dealer_Self,0
2025-01-14,2646,2124240,Foreign_Investor,274000
2025-01-14,2646,0,Investment_Trust,0
2025-01-15,2646,7000,Dealer_Hedging,18000
2025-01-15,2646,0,Dealer_self,4000
2025-01-15,2646,0,Foreign_Dealer_Self,0
2025-01-15,2646,1449483,Foreign_Investor,942000
2025-01-15,2646,0,Investment_Trust,0
2025-01-16,2646,24000,Dealer_Hedging,0
2025-01-16,2646,154000,Dealer_self,30000
2025-01-16,2646,0,Foreign_Dealer_Self,0
2025-01-16,2646,881500,Foreign_Investor,399322
2025-01-16,2646,0,Investment_Trust,0
2025-01-17,2646,1000,Dealer_Hedging,0
2025-01-17,2646,32000,Dealer_self,31000
2025-01-17,2646,0,Foreign_Dealer_Self,0
2025-01-17,2646,3372000,Foreign_Investor,1604050
2025-01-17,2646,0,Investment_Trust,0
2025-01-20,2646,17000,Dealer_Hedging,3000
2025-01-20,2646,45000,Dealer_self,45000
2025-01-20,2646,0,Foreign_Dealer_Self,0
2025-01-20,2646,1218000,Foreign_Investor,1538000
2025-01-20,2646,0,Investment_Trust,0
2025-01-21,2646,0,Dealer_Hedging,6000
2025-01-21,2646,15000,Dealer_self,0
2025-01-21,2646,0,Foreign_Dealer_Self,0
2025-01-21,2646,1457100,Foreign_Investor,321000
2025-01-21,2646,0,Investment_Trust,0
2025-01-22,2646,0,Dealer_Hedging,0
2025-01-22,2646,91000,Dealer_self,47000
2025-01-22,2646,0,Foreign_Dealer_Self,0
2025-01-22,2646,3150300,Foreign_Investor,1110000
2025-01-22,2646,0,Investment_Trust,0
2025-02-03,2646,0,Dealer_Hedging,42000
2025-02-03,2646,67000,Dealer_self,74840
2025-02-03,2646,0,Foreign_Dealer_Self,0
2025-02-03,2646,3063000,Foreign_Investor,2063000
2025-02-03,2646,0,Investment_Trust,0
2025-02-04,2646,0,Dealer_Hedging,4000
2025-02-04,2646,2000,Dealer_self,41680
2025-02-04,2646,0,Foreign_Dealer_Self,0
2025-02-04,2646,1015000,Foreign_Investor,1530000
2025-02-04,2646,0,Investment_Trust,0
2025-02-05,2646,0,Dealer_Hedging,0
2025-02-05,2646,10000,Dealer_self,199
2025-02-05,2646,0,Foreign_Dealer_Self,0
2025-02-05,2646,1642745,Foreign_Investor,381000
2025-02-05,2646,0,Investment_Trust,0
2025-02-06,2646,0,Dealer_Hedging,0
2025-02-06,2646,150000,Dealer_self,0
2025-02-06,2646,0,Foreign_Dealer_Self,0
2025-02-06,2646,832100,Foreign_Investor,157000
2025-02-06,2646,0,Investment_Trust,0
2025-02-07,2646,23000,Dealer_Hedging,0
2025-02-07,2646,60000,Dealer_self,0
2025-02-07,2646,0,Foreign_Dealer_Self,0
2025-02-07,2646,353070,Foreign_Investor,208041
2025-02-07,2646,0,Investment_Trust,0
2025-02-10,2646,0,Dealer_Hedging,8000
2025-02-10,2646,51000,Dealer_self,90480
2025-02-10,2646,0,Foreign_Dealer_Self,0
2025-02-10,2646,1243800,Foreign_Investor,457000
2025-02-10,2646,0,Investment_Trust,0
2025-02-11,2646,0,Dealer_Hedging,0
2025-02-11,2646,20000,Dealer_self,235000
2025-02-11,2646,0,Foreign_Dealer_Self,0
2025-02-11,2646,1670242,Foreign_Investor,1237000
2025-02-11,2646,0,Investment_Trust,0
2025-02-12,2646,3000,Dealer_Hedging,12000
2025-02-12,2646,912039,Dealer_self,153000
2025-02-12,2646,0,Foreign_Dealer_Self,0
2025-02-12,2646,15695712,Foreign_Investor,8213356
2025-02-12,2646,0,Investment_Trust,0
2025-02-13,2646,0,Dealer_Hedging,7000
2025-02-13,2646,234000,Dealer_self,16000
2025-02-13,2646,0,Foreign_Dealer_Self,0
2025-02-13,2646,9598050,Foreign_Investor,2918530
2025-02-13,2646,0,Investment_Trust,0
