date,stock_id,buy,name,sell
2025-01-02,2459,0,Dealer_Hedging,0
2025-01-02,2459,0,Dealer_self,9012
2025-01-02,2459,0,Foreign_Dealer_Self,0
2025-01-02,2459,5000,Foreign_Investor,4000
2025-01-02,2459,0,Investment_Trust,0
2025-01-03,2459,0,Dealer_Hedging,0
2025-01-03,2459,0,Dealer_self,1000
2025-01-03,2459,0,Foreign_Dealer_Self,0
2025-01-03,2459,1000,Foreign_Investor,0
2025-01-03,2459,0,Investment_Trust,0
2025-01-06,2459,0,Dealer_Hedging,0
2025-01-06,2459,3000,Dealer_self,195
2025-01-06,2459,0,Foreign_Dealer_Self,0
2025-01-06,2459,4335,Foreign_Investor,3200
2025-01-06,2459,0,Investment_Trust,0
2025-01-07,2459,0,Dealer_Hedging,0
2025-01-07,2459,0,Dealer_self,382
2025-01-07,2459,0,Foreign_Dealer_Self,0
2025-01-07,2459,2000,Foreign_Investor,12000
2025-01-07,2459,0,Investment_Trust,0
2025-01-08,2459,0,Dealer_Hedging,0
2025-01-08,2459,0,Dealer_self,11
2025-01-08,2459,0,Foreign_Dealer_Self,0
2025-01-08,2459,9825,Foreign_Investor,2000
2025-01-08,2459,0,Investment_Trust,0
2025-01-09,2459,0,Dealer_Hedging,0
2025-01-09,2459,0,Dealer_self,1000
2025-01-09,2459,0,Foreign_Dealer_Self,0
2025-01-09,2459,2000,Foreign_Investor,6000
2025-01-09,2459,0,Investment_Trust,0
2025-01-10,2459,0,Dealer_Hedging,0
2025-01-10,2459,0,Dealer_self,1363
2025-01-10,2459,0,Foreign_Dealer_Self,0
2025-01-10,2459,4335,Foreign_Investor,2000
2025-01-10,2459,0,Investment_Trust,0
2025-01-13,2459,0,Dealer_Hedging,0
2025-01-13,2459,17000,Dealer_self,2244
2025-01-13,2459,0,Foreign_Dealer_Self,0
2025-01-13,2459,10000,Foreign_Investor,32000
2025-01-13,2459,0,Investment_Trust,0
2025-01-14,2459,0,Dealer_Hedging,0
2025-01-14,2459,1000,Dealer_self,1000
2025-01-14,2459,0,Foreign_Dealer_Self,0
2025-01-14,2459,11335,Foreign_Investor,13000
2025-01-14,2459,0,Investment_Trust,0
2025-01-15,2459,0,Dealer_Hedging,0
2025-01-15,2459,0,Dealer_self,24
2025-01-15,2459,0,Foreign_Dealer_Self,0
2025-01-15,2459,9000,Foreign_Investor,20000
2025-01-15,2459,0,Investment_Trust,0
2025-01-16,2459,0,Dealer_Hedging,0
2025-01-16,2459,2000,Dealer_self,1000
2025-01-16,2459,0,Foreign_Dealer_Self,0
2025-01-16,2459,2335,Foreign_Investor,12000
2025-01-16,2459,0,Investment_Trust,0
2025-01-17,2459,0,Dealer_Hedging,0
2025-01-17,2459,0,Dealer_self,484
2025-01-17,2459,0,Foreign_Dealer_Self,0
2025-01-17,2459,2000,Foreign_Investor,27000
2025-01-17,2459,0,Investment_Trust,0
2025-01-20,2459,0,Dealer_Hedging,0
2025-01-20,2459,1000,Dealer_self,492
2025-01-20,2459,0,Foreign_Dealer_Self,0
2025-01-20,2459,31000,Foreign_Investor,16000
2025-01-20,2459,0,Investment_Trust,0
2025-01-21,2459,0,Dealer_Hedging,0
2025-01-21,2459,1000,Dealer_self,0
2025-01-21,2459,0,Foreign_Dealer_Self,0
2025-01-21,2459,33000,Foreign_Investor,18490
2025-01-21,2459,0,Investment_Trust,0
2025-01-22,2459,0,Dealer_Hedging,0
2025-01-22,2459,1000,Dealer_self,39
2025-01-22,2459,0,Foreign_Dealer_Self,0
2025-01-22,2459,41000,Foreign_Investor,3000
2025-01-22,2459,0,Investment_Trust,0
2025-02-03,2459,0,Dealer_Hedging,0
2025-02-03,2459,1000,Dealer_self,6477
2025-02-03,2459,0,Foreign_Dealer_Self,0
2025-02-03,2459,32000,Foreign_Investor,19000
2025-02-03,2459,0,Investment_Trust,0
2025-02-04,2459,0,Dealer_Hedging,0
2025-02-04,2459,2000,Dealer_self,1484
2025-02-04,2459,0,Foreign_Dealer_Self,0
2025-02-04,2459,16000,Foreign_Investor,28000
2025-02-04,2459,0,Investment_Trust,0
2025-02-05,2459,0,Dealer_Hedging,0
2025-02-05,2459,3000,Dealer_self,1000
2025-02-05,2459,0,Foreign_Dealer_Self,0
2025-02-05,2459,38597,Foreign_Investor,20000
2025-02-05,2459,0,Investment_Trust,0
2025-02-06,2459,0,Dealer_Hedging,0
2025-02-06,2459,0,Dealer_self,49
2025-02-06,2459,0,Foreign_Dealer_Self,0
2025-02-06,2459,66000,Foreign_Investor,6000
2025-02-06,2459,0,Investment_Trust,0
2025-02-07,2459,0,Dealer_Hedging,0
2025-02-07,2459,0,Dealer_self,91
2025-02-07,2459,0,Foreign_Dealer_Self,0
2025-02-07,2459,1597,Foreign_Investor,23000
2025-02-07,2459,0,Investment_Trust,0
2025-02-10,2459,0,Dealer_Hedging,0
2025-02-10,2459,4000,Dealer_self,2514
2025-02-10,2459,0,Foreign_Dealer_Self,0
2025-02-10,2459,33000,Foreign_Investor,10000
2025-02-10,2459,0,Investment_Trust,0
2025-02-11,2459,0,Dealer_Hedging,0
2025-02-11,2459,1187,Dealer_self,1346
2025-02-11,2459,0,Foreign_Dealer_Self,0
2025-02-11,2459,4597,Foreign_Investor,32000
2025-02-11,2459,0,Investment_Trust,0
2025-02-12,2459,0,Dealer_Hedging,0
2025-02-12,2459,0,Dealer_self,0
2025-02-12,2459,0,Foreign_Dealer_Self,0
2025-02-12,2459,4000,Foreign_Investor,9000
2025-02-12,2459,0,Investment_Trust,0
2025-02-13,2459,0,Dealer_Hedging,0
2025-02-13,2459,2000,Dealer_self,187
2025-02-13,2459,0,Foreign_Dealer_Self,0
2025-02-13,2459,1597,Foreign_Investor,4000
2025-02-13,2459,0,Investment_Trust,0
2025-02-14,2459,0,Dealer_Hedging,0
2025-02-14,2459,2000,Dealer_self,0
2025-02-14,2459,0,Foreign_Dealer_Self,0
2025-02-14,2459,1000,Foreign_Investor,5000
2025-02-14,2459,0,Investment_Trust,0
2025-02-17,2459,0,Dealer_Hedging,0
2025-02-17,2459,3000,Dealer_self,154
2025-02-17,2459,0,Foreign_Dealer_Self,0
2025-02-17,2459,6597,Foreign_Investor,3000
2025-02-17,2459,0,Investment_Trust,0
2025-02-18,2459,0,Dealer_Hedging,0
2025-02-18,2459,0,Dealer_self,0
2025-02-18,2459,0,Foreign_Dealer_Self,0
2025-02-18,2459,1000,Foreign_Investor,1000
2025-02-18,2459,0,Investment_Trust,0
2025-02-19,2459,0,Dealer_Hedging,0
2025-02-19,2459,0,Dealer_self,0
2025-02-19,2459,0,Foreign_Dealer_Self,0
2025-02-19,2459,0,Foreign_Investor,10000
2025-02-19,2459,0,Investment_Trust,0
2025-02-20,2459,0,Dealer_Hedging,0
2025-02-20,2459,1000,Dealer_self,0
2025-02-20,2459,0,Foreign_Dealer_Self,0
2025-02-20,2459,1000,Foreign_Investor,7060
2025-02-20,2459,0,Investment_Trust,0
2025-02-21,2459,0,Dealer_Hedging,0
2025-02-21,2459,0,Dealer_self,1000
2025-02-21,2459,0,Foreign_Dealer_Self,0
2025-02-21,2459,41000,Foreign_Investor,8000
2025-02-21,2459,0,Investment_Trust,0
2025-02-24,2459,0,Dealer_Hedging,0
2025-02-24,2459,0,Dealer_self,0
2025-02-24,2459,0,Foreign_Dealer_Self,0
2025-02-24,2459,7000,Foreign_Investor,9000
2025-02-24,2459,0,Investment_Trust,0
2025-02-25,2459,0,Dealer_Hedging,0
2025-02-25,2459,1000,Dealer_self,1000
2025-02-25,2459,0,Foreign_Dealer_Self,0
2025-02-25,2459,3000,Foreign_Investor,2000
2025-02-25,2459,0,Investment_Trust,0
2025-02-26,2459,0,Dealer_Hedging,0
2025-02-26,2459,0,Dealer_self,1000
2025-02-26,2459,0,Foreign_Dealer_Self,0
2025-02-26,2459,2000,Foreign_Investor,15000
2025-02-26,2459,0,Investment_Trust,0
2025-02-27,2459,0,Dealer_Hedging,0
2025-02-27,2459,1000,Dealer_self,0
2025-02-27,2459,0,Foreign_Dealer_Self,0
2025-02-27,2459,2000,Foreign_Investor,7000
2025-02-27,2459,0,Investment_Trust,0
2025-03-03,2459,0,Dealer_Hedging,0
2025-03-03,2459,1000,Dealer_self,1000
2025-03-03,2459,0,Foreign_Dealer_Self,0
2025-03-03,2459,4000,Foreign_Investor,4000
2025-03-03,2459,0,Investment_Trust,0
2025-03-04,2459,0,Dealer_Hedging,0
2025-03-04,2459,1000,Dealer_self,0
2025-03-04,2459,0,Foreign_Dealer_Self,0
2025-03-04,2459,9000,Foreign_Investor,14000
2025-03-04,2459,0,Investment_Trust,0
2025-03-05,2459,0,Dealer_Hedging,0
2025-03-05,2459,1000,Dealer_self,0
2025-03-05,2459,0,Foreign_Dealer_Self,0
2025-03-05,2459,9000,Foreign_Investor,32000
2025-03-05,2459,0,Investment_Trust,0
2025-03-06,2459,0,Dealer_Hedging,0
2025-03-06,2459,1000,Dealer_self,0
2025-03-06,2459,0,Foreign_Dealer_Self,0
2025-03-06,2459,13000,Foreign_Investor,10000
2025-03-06,2459,0,Investment_Trust,0
2025-03-07,2459,0,Dealer_Hedging,0
2025-03-07,2459,0,Dealer_self,0
2025-03-07,2459,0,Foreign_Dealer_Self,0
2025-03-07,2459,18000,Foreign_Investor,20000
2025-03-07,2459,0,Investment_Trust,0
2025-03-10,2459,0,Dealer_Hedging,0
2025-03-10,2459,0,Dealer_self,3000
2025-03-10,2459,0,Foreign_Dealer_Self,0
2025-03-10,2459,3000,Foreign_Investor,3000
2025-03-10,2459,0,Investment_Trust,0
2025-03-11,2459,0,Dealer_Hedging,0
2025-03-11,2459,1000,Dealer_self,5846
2025-03-11,2459,0,Foreign_Dealer_Self,0
2025-03-11,2459,12000,Foreign_Investor,52000
2025-03-11,2459,0,Investment_Trust,0
2025-03-12,2459,0,Dealer_Hedging,0
2025-03-12,2459,1000,Dealer_self,6000
2025-03-12,2459,0,Foreign_Dealer_Self,0
2025-03-12,2459,10000,Foreign_Investor,16397
2025-03-12,2459,0,Investment_Trust,0
2025-03-13,2459,0,Dealer_Hedging,0
2025-03-13,2459,0,Dealer_self,290
2025-03-13,2459,0,Foreign_Dealer_Self,0
2025-03-13,2459,4000,Foreign_Investor,8000
2025-03-13,2459,0,Investment_Trust,0
2025-03-14,2459,0,Dealer_Hedging,0
2025-03-14,2459,0,Dealer_self,1
2025-03-14,2459,0,Foreign_Dealer_Self,0
2025-03-14,2459,10000,Foreign_Investor,11000
2025-03-14,2459,0,Investment_Trust,0
2025-03-17,2459,0,Dealer_Hedging,0
2025-03-17,2459,1000,Dealer_self,134
2025-03-17,2459,0,Foreign_Dealer_Self,0
2025-03-17,2459,2000,Foreign_Investor,13000
2025-03-17,2459,0,Investment_Trust,0
2025-03-18,2459,0,Dealer_Hedging,0
2025-03-18,2459,2000,Dealer_self,4000
2025-03-18,2459,0,Foreign_Dealer_Self,0
2025-03-18,2459,2000,Foreign_Investor,1000
2025-03-18,2459,0,Investment_Trust,0
2025-03-19,2459,0,Dealer_Hedging,0
2025-03-19,2459,2000,Dealer_self,0
2025-03-19,2459,0,Foreign_Dealer_Self,0
2025-03-19,2459,3000,Foreign_Investor,14000
2025-03-19,2459,0,Investment_Trust,0
2025-03-20,2459,0,Dealer_Hedging,0
2025-03-20,2459,2000,Dealer_self,0
2025-03-20,2459,0,Foreign_Dealer_Self,0
2025-03-20,2459,15000,Foreign_Investor,4000
2025-03-20,2459,0,Investment_Trust,0
2025-03-21,2459,0,Dealer_Hedging,0
2025-03-21,2459,0,Dealer_self,14
2025-03-21,2459,0,Foreign_Dealer_Self,0
2025-03-21,2459,2000,Foreign_Investor,12000
2025-03-21,2459,0,Investment_Trust,0
2025-03-24,2459,0,Dealer_Hedging,0
2025-03-24,2459,0,Dealer_self,415
2025-03-24,2459,0,Foreign_Dealer_Self,0
2025-03-24,2459,7000,Foreign_Investor,7000
2025-03-24,2459,0,Investment_Trust,0
2025-03-25,2459,0,Dealer_Hedging,0
2025-03-25,2459,2000,Dealer_self,146
2025-03-25,2459,0,Foreign_Dealer_Self,0
2025-03-25,2459,7000,Foreign_Investor,29000
2025-03-25,2459,0,Investment_Trust,0
2025-03-26,2459,0,Dealer_Hedging,0
2025-03-26,2459,2000,Dealer_self,0
2025-03-26,2459,0,Foreign_Dealer_Self,0
2025-03-26,2459,4000,Foreign_Investor,3000
2025-03-26,2459,0,Investment_Trust,0
2025-03-27,2459,0,Dealer_Hedging,0
2025-03-27,2459,1000,Dealer_self,5
2025-03-27,2459,0,Foreign_Dealer_Self,0
2025-03-27,2459,5000,Foreign_Investor,10000
2025-03-27,2459,0,Investment_Trust,0
2025-03-28,2459,0,Dealer_Hedging,0
2025-03-28,2459,0,Dealer_self,3428
2025-03-28,2459,0,Foreign_Dealer_Self,0
2025-03-28,2459,6000,Foreign_Investor,60000
2025-03-28,2459,0,Investment_Trust,0
2025-03-31,2459,0,Dealer_Hedging,0
2025-03-31,2459,6000,Dealer_self,9014
2025-03-31,2459,0,Foreign_Dealer_Self,0
2025-03-31,2459,56000,Foreign_Investor,50000
2025-03-31,2459,0,Investment_Trust,0
2025-04-01,2459,0,Dealer_Hedging,0
2025-04-01,2459,0,Dealer_self,2039
2025-04-01,2459,0,Foreign_Dealer_Self,0
2025-04-01,2459,9000,Foreign_Investor,20000
2025-04-01,2459,0,Investment_Trust,0
2025-04-02,2459,0,Dealer_Hedging,0
2025-04-02,2459,0,Dealer_self,1000
2025-04-02,2459,0,Foreign_Dealer_Self,0
2025-04-02,2459,6000,Foreign_Investor,15000
2025-04-02,2459,0,Investment_Trust,0
2025-04-07,2459,0,Dealer_Hedging,0
2025-04-07,2459,0,Dealer_self,219
2025-04-07,2459,0,Foreign_Dealer_Self,0
2025-04-07,2459,0,Foreign_Investor,0
2025-04-07,2459,0,Investment_Trust,0
2025-04-08,2459,0,Dealer_Hedging,0
2025-04-08,2459,26000,Dealer_self,10742
2025-04-08,2459,0,Foreign_Dealer_Self,0
2025-04-08,2459,56000,Foreign_Investor,98000
2025-04-08,2459,0,Investment_Trust,0
2025-04-09,2459,0,Dealer_Hedging,0
2025-04-09,2459,5000,Dealer_self,8000
2025-04-09,2459,0,Foreign_Dealer_Self,0
2025-04-09,2459,39000,Foreign_Investor,41000
2025-04-09,2459,0,Investment_Trust,0
2025-04-10,2459,0,Dealer_Hedging,0
2025-04-10,2459,1000,Dealer_self,1000
2025-04-10,2459,0,Foreign_Dealer_Self,0
2025-04-10,2459,66000,Foreign_Investor,38000
2025-04-10,2459,0,Investment_Trust,0
2025-04-11,2459,0,Dealer_Hedging,0
2025-04-11,2459,2000,Dealer_self,7000
2025-04-11,2459,0,Foreign_Dealer_Self,0
2025-04-11,2459,110000,Foreign_Investor,77000
2025-04-11,2459,0,Investment_Trust,0
2025-04-14,2459,0,Dealer_Hedging,0
2025-04-14,2459,2000,Dealer_self,5000
2025-04-14,2459,0,Foreign_Dealer_Self,0
2025-04-14,2459,88999,Foreign_Investor,115000
2025-04-14,2459,0,Investment_Trust,0
2025-04-15,2459,0,Dealer_Hedging,0
2025-04-15,2459,5000,Dealer_self,226
2025-04-15,2459,0,Foreign_Dealer_Self,0
2025-04-15,2459,82016,Foreign_Investor,21000
2025-04-15,2459,0,Investment_Trust,0
2025-04-16,2459,0,Dealer_Hedging,0
2025-04-16,2459,1000,Dealer_self,3161
2025-04-16,2459,0,Foreign_Dealer_Self,0
2025-04-16,2459,36000,Foreign_Investor,41016
2025-04-16,2459,0,Investment_Trust,0
2025-04-17,2459,0,Dealer_Hedging,0
2025-04-17,2459,0,Dealer_self,201
2025-04-17,2459,0,Foreign_Dealer_Self,0
2025-04-17,2459,37000,Foreign_Investor,18000
2025-04-17,2459,0,Investment_Trust,0
2025-04-18,2459,0,Dealer_Hedging,0
2025-04-18,2459,1000,Dealer_self,0
2025-04-18,2459,0,Foreign_Dealer_Self,0
2025-04-18,2459,45018,Foreign_Investor,10000
2025-04-18,2459,0,Investment_Trust,0
2025-04-21,2459,0,Dealer_Hedging,0
2025-04-21,2459,1000,Dealer_self,1412
2025-04-21,2459,0,Foreign_Dealer_Self,0
2025-04-21,2459,34000,Foreign_Investor,28018
2025-04-21,2459,0,Investment_Trust,0
2025-04-22,2459,0,Dealer_Hedging,0
2025-04-22,2459,1000,Dealer_self,8120
2025-04-22,2459,0,Foreign_Dealer_Self,0
2025-04-22,2459,42201,Foreign_Investor,15000
2025-04-22,2459,0,Investment_Trust,0
2025-04-23,2459,0,Dealer_Hedging,0
2025-04-23,2459,8000,Dealer_self,3359
2025-04-23,2459,0,Foreign_Dealer_Self,0
2025-04-23,2459,63000,Foreign_Investor,26145
2025-04-23,2459,0,Investment_Trust,0
2025-04-24,2459,0,Dealer_Hedging,0
2025-04-24,2459,0,Dealer_self,6477
2025-04-24,2459,0,Foreign_Dealer_Self,0
2025-04-24,2459,54233,Foreign_Investor,11056
2025-04-24,2459,0,Investment_Trust,0
2025-04-25,2459,0,Dealer_Hedging,0
2025-04-25,2459,7000,Dealer_self,0
2025-04-25,2459,0,Foreign_Dealer_Self,0
2025-04-25,2459,30000,Foreign_Investor,12233
2025-04-25,2459,0,Investment_Trust,0
2025-04-28,2459,0,Dealer_Hedging,0
2025-04-28,2459,0,Dealer_self,0
2025-04-28,2459,0,Foreign_Dealer_Self,0
2025-04-28,2459,4000,Foreign_Investor,13000
2025-04-28,2459,0,Investment_Trust,0
2025-04-29,2459,0,Dealer_Hedging,0
2025-04-29,2459,0,Dealer_self,0
2025-04-29,2459,0,Foreign_Dealer_Self,0
2025-04-29,2459,27000,Foreign_Investor,24000
2025-04-29,2459,0,Investment_Trust,0
2025-04-30,2459,0,Dealer_Hedging,0
2025-04-30,2459,5000,Dealer_self,3000
2025-04-30,2459,0,Foreign_Dealer_Self,0
2025-04-30,2459,34000,Foreign_Investor,18000
2025-04-30,2459,0,Investment_Trust,0
2025-05-02,2459,0,Dealer_Hedging,0
2025-05-02,2459,2000,Dealer_self,142
2025-05-02,2459,0,Foreign_Dealer_Self,0
2025-05-02,2459,50186,Foreign_Investor,15000
2025-05-02,2459,0,Investment_Trust,0
2025-05-05,2459,0,Dealer_Hedging,0
2025-05-05,2459,1000,Dealer_self,1459
2025-05-05,2459,0,Foreign_Dealer_Self,0
2025-05-05,2459,47000,Foreign_Investor,50186
2025-05-05,2459,0,Investment_Trust,0
2025-05-06,2459,0,Dealer_Hedging,0
2025-05-06,2459,0,Dealer_self,2119
2025-05-06,2459,0,Foreign_Dealer_Self,0
2025-05-06,2459,142000,Foreign_Investor,33000
2025-05-06,2459,0,Investment_Trust,0
2025-05-07,2459,0,Dealer_Hedging,0
2025-05-07,2459,0,Dealer_self,2000
2025-05-07,2459,0,Foreign_Dealer_Self,0
2025-05-07,2459,37000,Foreign_Investor,32000
2025-05-07,2459,0,Investment_Trust,0
2025-05-08,2459,0,Dealer_Hedging,0
2025-05-08,2459,1000,Dealer_self,8036
2025-05-08,2459,0,Foreign_Dealer_Self,0
2025-05-08,2459,10221,Foreign_Investor,9000
2025-05-08,2459,0,Investment_Trust,0
2025-05-09,2459,0,Dealer_Hedging,0
2025-05-09,2459,1000,Dealer_self,0
2025-05-09,2459,0,Foreign_Dealer_Self,0
2025-05-09,2459,10000,Foreign_Investor,9221
2025-05-09,2459,0,Investment_Trust,0
2025-05-12,2459,0,Dealer_Hedging,0
2025-05-12,2459,1446,Dealer_self,44
2025-05-12,2459,0,Foreign_Dealer_Self,0
2025-05-12,2459,59439,Foreign_Investor,23000
2025-05-12,2459,0,Investment_Trust,0
2025-05-13,2459,0,Dealer_Hedging,0
2025-05-13,2459,1000,Dealer_self,6000
2025-05-13,2459,0,Foreign_Dealer_Self,0
2025-05-13,2459,12005,Foreign_Investor,17063
2025-05-13,2459,0,Investment_Trust,0
2025-05-14,2459,0,Dealer_Hedging,0
2025-05-14,2459,9001,Dealer_self,0
2025-05-14,2459,0,Foreign_Dealer_Self,0
2025-05-14,2459,6294,Foreign_Investor,15381
2025-05-14,2459,0,Investment_Trust,0
2025-05-15,2459,0,Dealer_Hedging,0
2025-05-15,2459,0,Dealer_self,0
2025-05-15,2459,0,Foreign_Dealer_Self,0
2025-05-15,2459,12000,Foreign_Investor,7000
2025-05-15,2459,0,Investment_Trust,0
2025-05-16,2459,0,Dealer_Hedging,0
2025-05-16,2459,44002,Dealer_self,0
