date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,5011,1500.0,36900.0,24.9,24.9,24.9,24.9,0.9,2.0
2016-01-06,5011,2000.0,46350.0,22.8,23.55,22.8,23.55,-1.35,2.0
2016-01-07,5011,1000.0,23750.0,23.75,23.75,23.75,23.75,0.2,1.0
2016-01-08,5011,2003.0,44569.0,21.6,22.9,21.6,22.9,-0.85,3.0
2016-01-11,5011,1000.0,23700.0,23.7,23.7,23.7,23.7,0.8,1.0
2016-01-12,5011,4000.0,94600.0,23.7,23.7,23.6,23.6,-0.1,3.0
2016-01-13,5011,1000.0,23950.0,23.95,23.95,23.95,23.95,0.35,1.0
2016-01-14,5011,2000.0,47100.0,23.15,23.95,23.15,23.95,0.0,2.0
2016-01-15,5011,1000.0,23700.0,23.7,23.7,23.7,23.7,-0.25,1.0
2016-01-18,5011,1000.0,23850.0,23.85,23.85,23.85,23.85,0.15,1.0
2016-01-19,5011,1000.0,24150.0,24.15,24.15,24.15,24.15,0.3,1.0
2016-01-20,5011,1000.0,24250.0,24.25,24.25,24.25,24.25,0.1,1.0
2016-01-21,5011,123000.0,2938650.0,23.9,23.9,23.1,23.65,-0.6,5.0
2016-01-22,5011,1000.0,23850.0,23.85,23.85,23.85,23.85,0.2,1.0
2016-01-25,5011,2.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-01-26,5011,1000.0,23550.0,23.55,23.55,23.55,23.55,0.2,1.0
2016-01-27,5011,2000.0,47100.0,23.55,23.55,23.55,23.55,0.0,2.0
2016-01-28,5011,5000.0,116700.0,23.55,23.55,22.7,23.35,-0.2,5.0
2016-01-29,5011,2000.0,47200.0,23.5,23.7,23.5,23.7,0.35,2.0
2016-01-30,5011,5000.0,117650.0,24.15,24.15,23.05,23.6,-0.1,5.0
2016-02-01,5011,3000.0,69050.0,22.85,23.4,22.8,23.4,-0.2,3.0
2016-02-02,5011,3000.0,70100.0,23.35,23.4,23.35,23.35,-0.05,3.0
2016-02-03,5011,1000.0,23350.0,23.35,23.35,23.35,23.35,0.0,1.0
2016-02-15,5011,1000.0,23600.0,23.6,23.6,23.6,23.6,0.25,1.0
2016-02-16,5011,1000.0,23600.0,23.6,23.6,23.6,23.6,0.0,1.0
2016-02-17,5011,1000.0,23400.0,23.4,23.4,23.4,23.4,-0.2,1.0
2016-02-18,5011,1229.0,28967.0,23.7,23.7,23.7,23.7,0.3,2.0
2016-02-19,5011,3000.0,68750.0,22.0,23.45,22.0,23.45,-0.25,3.0
2016-02-22,5011,1000.0,23450.0,23.45,23.45,23.45,23.45,0.0,1.0
2016-02-23,5011,1000.0,23850.0,23.85,23.85,23.85,23.85,0.4,1.0
2016-02-24,5011,14000.0,331900.0,25.6,25.6,23.5,23.9,0.05,4.0
2016-02-25,5011,7000.0,169600.0,25.4,25.4,23.45,24.75,0.85,7.0
2016-02-26,5011,1000.0,25900.0,25.9,25.9,25.9,25.9,1.15,1.0
2016-03-01,5011,2000.0,50550.0,25.6,25.6,24.95,24.95,-0.95,2.0
2016-03-02,5011,1000.0,25300.0,25.3,25.3,25.3,25.3,0.35,1.0
2016-03-03,5011,4000.0,100800.0,25.2,25.2,25.2,25.2,-0.1,4.0
2016-03-04,5011,1075.0,27175.0,25.3,25.3,25.3,25.3,0.1,2.0
2016-03-07,5011,5000.0,126750.0,25.6,26.45,24.75,25.2,-0.1,5.0
2016-03-08,5011,2000.0,49900.0,24.95,24.95,24.95,24.95,-0.25,2.0
2016-03-09,5011,1000.0,24750.0,24.75,24.75,24.75,24.75,-0.2,1.0
2016-03-10,5011,2000.0,49500.0,24.75,24.75,24.75,24.75,0.0,2.0
2016-03-11,5011,1000.0,25350.0,25.35,25.35,25.35,25.35,0.6,1.0
2016-03-14,5011,2000.0,52150.0,26.8,26.8,25.35,25.35,0.0,2.0
2016-03-15,5011,1007.0,26025.0,25.85,25.85,25.85,25.85,0.5,2.0
2016-03-16,5011,2.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-17,5011,312.0,7253.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-03-18,5011,9000.0,226650.0,25.5,25.5,24.9,25.15,-0.15,8.0
2016-03-21,5011,1004.0,25850.0,25.75,25.75,25.75,25.75,0.6,3.0
2016-03-22,5011,13763.0,344124.0,25.7,25.7,24.5,25.2,-0.55,17.0
2016-03-23,5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,5011,4000.0,100150.0,25.7,25.7,24.6,24.9,-0.05,4.0
2016-03-25,5011,6191.0,153634.0,25.65,25.65,24.45,24.5,-0.4,7.0
