date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,2486,253662.0,2497919.0,10.0,10.0,9.78,9.83,-0.17,170.0
2016-01-05,2486,150013.0,1465534.0,9.65,9.88,9.65,9.8,-0.03,90.0
2016-01-06,2486,180100.0,1755938.0,9.9,9.9,9.7,9.72,-0.08,101.0
2016-01-07,2486,453044.0,4227395.0,9.7,9.76,9.1,9.33,-0.39,232.0
2016-01-08,2486,357294.0,3334372.0,9.29,9.49,9.14,9.4,0.07,135.0
2016-01-11,2486,371017.0,3376164.0,9.31,9.31,9.05,9.13,-0.27,160.0
2016-01-12,2486,337642.0,3054328.0,9.13,9.18,9.0,9.07,-0.06,155.0
2016-01-13,2486,111565.0,1013946.0,9.07,9.16,9.04,9.04,-0.03,74.0
2016-01-14,2486,213604.0,1902523.0,9.0,9.0,8.8,8.95,-0.09,116.0
2016-01-15,2486,135772.0,1217212.0,9.0,9.02,8.88,8.97,0.02,85.0
2016-01-18,2486,346035.0,3131043.0,8.8,9.29,8.79,9.24,0.27,159.0
2016-01-19,2486,246001.0,2281239.0,9.16,9.38,9.13,9.34,0.1,93.0
2016-01-20,2486,150012.0,1384938.0,9.34,9.42,9.15,9.15,-0.19,83.0
2016-01-21,2486,130004.0,1190046.0,9.34,9.34,9.11,9.11,-0.04,57.0
2016-01-22,2486,339287.0,3096061.0,9.19,9.25,9.06,9.07,-0.04,85.0
2016-01-25,2486,257390.0,2356380.0,9.17,9.2,9.13,9.14,0.07,103.0
2016-01-26,2486,52002.0,477008.0,9.23,9.23,9.12,9.18,0.04,30.0
2016-01-27,2486,247005.0,2289135.0,9.2,9.47,9.2,9.2,0.02,91.0
2016-01-28,2486,97708.0,902904.0,9.21,9.28,9.21,9.23,0.03,60.0
2016-01-29,2486,176005.0,1632075.0,9.23,9.3,9.23,9.29,0.06,79.0
2016-01-30,2486,158156.0,1474868.0,9.33,9.36,9.31,9.31,0.02,69.0
2016-02-01,2486,104015.0,971875.0,9.28,9.38,9.28,9.36,0.05,75.0
2016-02-02,2486,118149.0,1106937.0,9.34,9.39,9.34,9.37,0.01,53.0
2016-02-03,2486,216118.0,2027559.0,9.36,9.45,9.36,9.39,0.02,91.0
2016-02-15,2486,135098.0,1269478.0,9.39,9.45,9.36,9.4,0.01,81.0
2016-02-16,2486,273264.0,2593951.0,9.42,9.55,9.42,9.51,0.11,157.0
2016-02-17,2486,233008.0,2227062.0,9.45,9.67,9.45,9.67,0.16,114.0
2016-02-18,2486,335570.0,3265825.0,9.67,9.8,9.67,9.7,0.03,146.0
2016-02-19,2486,218859.0,2143620.0,9.7,9.86,9.7,9.77,0.07,103.0
2016-02-22,2486,278100.0,2732420.0,9.77,9.95,9.7,9.8,0.03,143.0
2016-02-23,2486,289009.0,2856297.0,9.85,9.93,9.82,9.9,0.1,166.0
2016-02-24,2486,318016.0,3141420.0,9.88,9.95,9.81,9.85,-0.05,123.0
2016-02-25,2486,76150.0,752321.0,9.9,9.93,9.85,9.85,0.0,87.0
2016-02-26,2486,221264.0,2195096.0,9.87,9.97,9.85,9.91,0.06,110.0
2016-03-01,2486,96338.0,955288.0,9.91,9.95,9.88,9.91,0.0,97.0
2016-03-02,2486,891285.0,8999670.0,9.97,10.25,9.93,10.1,0.19,240.0
2016-03-03,2486,188564.0,1908271.0,10.15,10.2,10.0,10.0,-0.1,144.0
2016-03-04,2486,307366.0,3125376.0,10.05,10.3,10.05,10.1,0.1,127.0
2016-03-07,2486,393162.0,4030942.0,10.15,10.3,10.15,10.25,0.15,196.0
2016-03-08,2486,665668.0,6831720.0,10.3,10.4,10.1,10.4,0.15,197.0
2016-03-09,2486,2590922.0,27255429.0,10.4,10.65,10.25,10.35,-0.05,512.0
2016-03-10,2486,586401.0,6017835.0,10.25,10.35,10.15,10.25,-0.1,214.0
2016-03-11,2486,262185.0,2686091.0,10.25,10.3,10.2,10.25,0.0,106.0
2016-03-14,2486,214906.0,2197440.0,10.25,10.3,10.2,10.2,-0.05,100.0
2016-03-15,2486,331413.0,3311410.0,10.25,10.25,9.82,9.82,-0.38,205.0
2016-03-16,2486,277012.0,2755990.0,9.83,10.0,9.83,9.96,0.14,124.0
2016-03-17,2486,235046.0,2324635.0,10.0,10.0,9.8,9.88,-0.08,123.0
2016-03-18,2486,715397.0,7080543.0,9.88,9.97,9.85,9.93,0.05,149.0
2016-03-21,2486,162054.0,1610172.0,9.85,9.96,9.85,9.95,0.02,100.0
2016-03-22,2486,169767.0,1670971.0,9.95,9.95,9.81,9.86,-0.09,117.0
2016-03-23,2486,118045.0,1151818.0,9.77,9.81,9.73,9.76,-0.1,101.0
2016-03-24,2486,187517.0,1813189.0,9.76,9.76,9.65,9.66,-0.1,106.0
2016-03-25,2486,91594.0,887098.0,9.68,9.72,9.66,9.66,0.0,57.0
2016-03-28,2486,156549.0,1486994.0,9.6,9.6,9.43,9.55,-0.11,138.0
2016-03-29,2486,130822.0,1229614.0,9.5,9.5,9.32,9.32,-0.23,602.0
2016-03-30,2486,166844.0,1545558.0,9.12,9.35,9.12,9.26,-0.06,364.0
2016-03-31,2486,229971.0,2138401.0,9.32,9.33,9.27,9.3,0.04,258.0
2016-04-01,2486,143919.0,1332302.0,9.3,9.3,9.2,9.2,-0.1,183.0
2016-04-06,2486,121565.0,1104624.0,9.2,9.2,9.02,9.08,-0.12,259.0
2016-04-07,2486,303576.0,2725826.0,9.08,9.08,8.95,8.97,-0.11,237.0
2016-04-08,2486,193098.0,1722627.0,8.95,8.97,8.89,8.9,-0.07,169.0
2016-04-11,2486,178651.0,1582813.0,8.9,8.92,8.84,8.9,0.0,283.0
2016-04-12,2486,137588.0,1222077.0,8.9,8.95,8.82,8.9,0.0,161.0
2016-04-13,2486,258390.0,2301927.0,8.9,9.0,8.86,8.9,0.0,257.0
2016-04-14,2486,221113.0,1977004.0,8.94,8.99,8.9,8.97,0.07,240.0
2016-04-15,2486,101449.0,905722.0,8.95,8.97,8.9,8.9,-0.07,76.0
2016-04-18,2486,255370.0,2259719.0,8.85,8.91,8.8,8.8,-0.1,139.0
2016-04-19,2486,169253.0,1506850.0,8.96,8.96,8.81,8.82,0.02,77.0
2016-04-20,2486,245628.0,2180737.0,8.92,8.92,8.8,8.86,0.04,139.0
2016-04-21,2486,121002.0,1076687.0,8.93,8.93,8.87,8.92,0.06,54.0
2016-04-22,2486,211098.0,1870763.0,8.83,8.9,8.83,8.9,-0.02,72.0
2016-04-25,2486,360293.0,3238118.0,8.95,9.09,8.87,8.91,0.01,107.0
2016-04-26,2486,125001.0,1120479.0,8.94,9.0,8.93,9.0,0.09,69.0
2016-04-27,2486,201005.0,1802675.0,8.94,9.01,8.87,9.0,0.0,85.0
2016-04-28,2486,79459.0,708557.0,9.0,9.0,8.89,8.96,-0.04,55.0
2016-04-29,2486,134007.0,1182660.0,8.88,8.9,8.66,8.8,-0.16,78.0
2016-05-03,2486,241671.0,2130579.0,8.93,8.93,8.6,8.8,0.0,103.0
2016-05-04,2486,111499.0,975240.0,8.78,8.8,8.7,8.7,-0.1,46.0
2016-05-05,2486,149648.0,1290777.0,8.64,8.69,8.6,8.62,-0.08,71.0
2016-05-06,2486,216106.0,1843201.0,8.62,8.63,8.48,8.5,-0.12,98.0
2016-05-09,2486,182556.0,1537116.0,8.41,8.59,8.31,8.39,-0.11,93.0
2016-05-10,2486,224003.0,1859352.0,8.21,8.4,8.21,8.3,-0.09,85.0
2016-05-11,2486,226797.0,1875994.0,8.37,8.37,8.22,8.24,-0.06,95.0
2016-05-12,2486,293828.0,2365445.0,8.24,8.25,7.9,7.94,-0.3,118.0
2016-05-13,2486,1280078.0,9411756.0,7.94,7.94,7.15,7.18,-0.76,396.0
2016-05-16,2486,458500.0,3295325.0,7.19,7.3,7.04,7.29,0.11,137.0
2016-05-17,2486,789460.0,6186434.0,7.5,8.01,7.49,8.01,0.72,321.0
2016-05-18,2486,520537.0,4158826.0,7.91,8.2,7.91,8.03,0.02,212.0
2016-05-19,2486,439008.0,3515001.0,8.0,8.05,7.93,7.96,-0.07,109.0
2016-05-20,2486,264003.0,2110324.0,7.9,8.17,7.9,8.06,0.1,122.0
2016-05-23,2486,254003.0,2076304.0,8.06,8.28,8.02,8.2,0.14,123.0
2016-05-24,2486,183187.0,1501363.0,8.18,8.28,8.15,8.19,-0.01,71.0
2016-05-25,2486,206603.0,1699998.0,8.19,8.28,8.19,8.2,0.01,89.0
2016-05-26,2486,338305.0,2766229.0,8.2,8.28,8.15,8.22,0.02,105.0
2016-05-27,2486,664553.0,5568223.0,8.25,8.63,8.25,8.55,0.33,205.0
2016-05-30,2486,272555.0,2372197.0,8.6,8.77,8.6,8.7,0.15,116.0
2016-05-31,2486,499343.0,4373964.0,8.63,8.87,8.63,8.66,-0.04,152.0
2016-06-01,2486,270106.0,2353206.0,8.67,8.78,8.66,8.7,0.04,78.0
2016-06-02,2486,317040.0,2704339.0,8.77,8.77,8.42,8.6,-0.1,127.0
2016-06-03,2486,306138.0,2601272.0,8.57,8.63,8.44,8.5,-0.1,105.0
2016-06-04,2486,106001.0,901188.0,8.53,8.53,8.47,8.51,0.01,29.0
2016-06-06,2486,175465.0,1498755.0,8.53,8.65,8.5,8.51,0.0,75.0
2016-06-07,2486,145196.0,1236104.0,8.53,8.55,8.49,8.53,0.02,72.0
2016-06-08,2486,226432.0,1931925.0,8.51,8.58,8.48,8.53,0.0,53.0
2016-06-13,2486,111412.0,935488.0,8.41,8.43,8.35,8.42,-0.11,82.0
2016-06-14,2486,212793.0,1790956.0,8.46,8.5,8.37,8.45,0.03,79.0
2016-06-15,2486,168562.0,1425113.0,8.46,8.49,8.39,8.42,-0.03,63.0
2016-06-16,2486,184004.0,1547362.0,8.48,8.48,8.35,8.37,-0.05,60.0
2016-06-17,2486,328891.0,2759192.0,8.4,8.44,8.35,8.37,0.0,86.0
2016-06-20,2486,480707.0,4087267.0,8.4,8.69,8.38,8.62,0.25,209.0
2016-06-21,2486,600814.0,5264191.0,8.5,9.0,8.5,9.0,0.38,206.0
2016-06-22,2486,568883.0,5167938.0,9.0,9.17,8.93,9.1,0.1,218.0
2016-06-23,2486,287410.0,2583290.0,9.1,9.1,8.88,9.05,-0.05,107.0
2016-06-24,2486,406188.0,3612146.0,9.0,9.05,8.63,8.9,-0.15,139.0
2016-06-27,2486,657000.0,5846690.0,8.7,8.96,8.68,8.85,-0.05,130.0
2016-06-28,2486,224302.0,1989623.0,8.78,8.9,8.72,8.9,0.05,85.0
2016-06-29,2486,366196.0,3250784.0,8.84,8.92,8.81,8.83,-0.07,119.0
2016-06-30,2486,313103.0,2779964.0,8.85,8.9,8.8,8.9,0.07,86.0
2016-07-01,2486,362322.0,3217800.0,8.9,8.94,8.81,8.89,-0.01,136.0
2016-07-04,2486,787724.0,7030077.0,8.75,9.05,8.75,8.95,0.06,165.0
2016-07-05,2486,396109.0,3543391.0,8.95,9.02,8.86,9.02,0.07,104.0
2016-07-06,2486,280000.0,2504600.0,8.91,9.02,8.83,8.95,-0.07,94.0
2016-07-07,2486,1425277.0,13461965.0,8.99,9.79,8.99,9.78,0.83,536.0
2016-07-11,2486,1137668.0,11049630.0,9.72,9.88,9.45,9.85,0.07,386.0
2016-07-12,2486,459709.0,4545936.0,9.85,9.97,9.76,9.94,0.09,212.0
2016-07-13,2486,1505186.0,15221680.0,9.94,10.2,9.94,10.05,0.11,425.0
2016-07-14,2486,512197.0,5126819.0,10.0,10.1,9.95,9.95,-0.1,165.0
2016-07-15,2486,1451116.0,14476209.0,9.95,10.15,9.83,10.0,0.05,341.0
2016-07-18,2486,242153.0,2405738.0,9.97,10.05,9.86,9.86,-0.14,124.0
2016-07-19,2486,393981.0,3844855.0,9.86,9.9,9.7,9.7,-0.16,183.0
2016-07-20,2486,273050.0,2647242.0,9.71,9.78,9.64,9.65,-0.05,116.0
2016-07-21,2486,645015.0,6252574.0,9.63,9.75,9.63,9.66,0.01,204.0
