date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2022-09-21,4772,1914777.0,257029889.0,0.0,144.0,122.0,134.5,0.0,1200.0
2022-09-22,4772,1263975.0,154261767.0,134.23,132.0,117.0,117.0,-12.19,908.0
2022-09-23,4772,674672.0,79576296.0,122.04,124.0,113.0,120.0,-4.09,475.0
2022-09-26,4772,466626.0,56755770.0,117.95,130.0,115.0,126.0,3.68,372.0
2022-09-27,4772,286481.0,34411621.0,121.63,126.0,117.0,119.0,-1.51,261.0
2022-09-28,4772,322437.0,37343413.0,120.12,125.0,112.0,116.0,-4.3,278.0
2022-09-29,4772,453953.0,50030897.0,115.82,118.5,104.0,106.0,-5.61,347.0
2022-09-30,4772,652366.0,65294145.0,110.21,105.0,97.5,102.0,-10.12,459.0
2022-10-03,4772,194513.0,19204957.0,100.09,102.0,96.1,98.0,-1.36,195.0
2022-10-04,4772,148911.0,14908778.0,98.73,102.0,98.0,101.0,1.39,153.0
2022-10-05,4772,222736.0,22831921.0,100.12,105.0,100.5,103.0,2.39,212.0
2022-10-06,4772,137343.0,13738299.0,102.51,103.0,98.4,101.0,-2.48,114.0
2022-10-07,4772,181849.0,18373676.0,100.03,104.5,98.5,102.0,1.01,167.0
2022-10-11,4772,359329.0,34155727.0,101.04,99.5,92.5,92.5,-5.99,290.0
2022-10-12,4772,120292.0,11352181.0,95.05,97.0,93.0,95.0,-0.68,124.0
2022-10-13,4772,353002.0,31363059.0,94.37,97.5,83.0,87.0,-5.52,321.0
2022-10-14,4772,387289.0,35180181.0,88.85,96.0,87.0,91.0,1.99,248.0
2022-10-17,4772,190765.0,16135235.0,90.84,91.0,83.0,87.5,-6.26,167.0
2022-10-18,4772,86687.0,7480113.0,84.58,89.5,84.5,86.0,1.71,87.0
2022-10-19,4772,54074.0,4646324.0,86.29,88.5,84.5,86.0,-0.36,59.0
2022-10-20,4772,130353.0,10784566.0,85.93,86.5,81.0,84.5,-3.2,132.0
2022-10-21,4772,85404.0,7044626.0,82.73,84.5,81.0,81.5,-0.24,80.0
2022-10-24,4772,197392.0,16720708.0,82.49,90.0,81.5,84.0,2.22,138.0
2022-10-25,4772,190276.0,15029711.0,84.71,84.0,77.0,77.5,-5.72,175.0
2022-10-26,4772,127321.0,9864049.0,78.99,80.5,76.0,77.5,-1.52,116.0
2022-10-27,4772,113618.0,8819295.0,77.47,80.0,76.5,77.7,0.15,129.0
2022-10-28,4772,269245.0,19742187.0,77.62,78.7,71.5,72.5,-4.3,208.0
2022-10-31,4772,191999.0,13783531.0,73.32,75.0,70.0,73.0,-1.53,146.0
2022-11-01,4772,213193.0,15824243.0,71.79,77.0,71.5,73.8,2.43,203.0
2022-11-02,4772,293438.0,24219723.0,74.22,87.0,73.8,84.8,8.32,276.0
2022-11-03,4772,119506.0,9975533.0,82.54,86.9,80.5,84.4,0.93,173.0
2022-11-04,4772,433752.0,39653484.0,83.47,101.0,83.0,98.0,7.95,421.0
2022-11-07,4772,258854.0,24567520.0,91.42,101.0,89.5,91.5,3.49,280.0
2022-11-08,4772,103546.0,9801586.0,94.91,98.0,90.5,94.0,-0.25,153.0
2022-11-09,4772,77833.0,7140809.0,94.66,94.8,90.0,90.0,-2.91,114.0
2022-11-10,4772,26382.0,2403326.0,91.75,93.5,90.5,92.2,-0.65,53.0
2022-11-11,4772,99245.0,9245882.0,91.1,97.4,91.9,93.5,2.06,140.0
2022-11-14,4772,85624.0,7709312.0,93.16,93.5,88.5,91.0,-3.12,140.0
2022-11-15,4772,163426.0,14982629.0,90.04,93.5,89.0,92.5,1.64,142.0
2022-11-16,4772,556526.0,50557508.0,91.68,94.5,90.0,94.5,-0.84,121.0
2022-11-17,4772,371469.0,34693752.0,90.84,97.0,91.0,94.8,2.56,187.0
2022-11-18,4772,187670.0,17561007.0,93.4,96.5,90.5,93.3,0.17,147.0
2022-11-21,4772,115918.0,10909316.0,93.57,97.2,91.4,93.5,0.54,80.0
2022-11-22,4772,145706.0,13550735.0,94.11,96.0,91.5,94.5,-1.11,111.0
2022-11-23,4772,218204.0,20042793.0,93.0,95.4,90.0,92.0,-1.15,163.0
2022-11-24,4772,73995.0,6724580.0,91.85,95.0,89.0,93.0,-0.97,73.0
2022-11-25,4772,60904.0,5556368.0,90.88,94.0,90.0,92.0,0.35,65.0
2022-11-28,4772,114132.0,10318675.0,91.23,92.5,89.5,91.5,-0.82,78.0
2022-11-29,4772,88548.0,7985158.0,90.41,92.5,89.0,91.0,-0.23,51.0
2022-11-30,4772,190358.0,17381116.0,90.18,93.0,89.0,92.1,1.13,83.0
