date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-05-25,6741,3470068,558600125,145.0,181.0,145.0,167.0,101.0,3136
2021-05-26,6741,2673185,451321557,158.0,196.0,156.0,196.0,29.0,2119
2021-05-27,6741,2103564,411315149,188.0,205.0,184.0,191.0,-5.0,1800
2021-05-28,6741,1310020,244972327,191.0,193.5,181.0,189.0,-2.0,1296
2021-05-31,6741,1280602,240550366,188.0,197.5,182.0,189.5,0.5,1079
2021-06-01,6741,1728760,306790044,186.0,187.0,171.0,174.0,-15.5,1583
2021-06-02,6741,847870,150203492,175.0,184.5,171.0,178.0,4.0,749
2021-06-03,6741,405331,71738236,178.0,181.0,171.5,176.0,-2.0,374
2021-06-04,6741,680293,115937069,175.0,176.0,167.0,167.5,-8.5,649
2021-06-07,6741,513137,84982237,169.0,170.0,160.0,168.0,0.5,491
2021-06-08,6741,893455,162488193,170.5,184.5,170.5,184.5,16.5,614
2021-06-09,6741,1807818,355271047,191.5,202.5,185.0,202.5,18.0,1421
2021-06-10,6741,1730671,355680746,205.0,215.5,198.5,202.5,0.0,1607
2021-06-11,6741,972181,193839795,202.5,210.0,192.0,205.0,2.5,991
2021-06-15,6741,1100484,232076515,204.0,217.0,201.0,215.0,10.0,1159
2021-06-16,6741,783947,165280868,206.0,218.0,206.0,209.0,-6.0,852
2021-06-17,6741,665925,137343586,205.5,211.0,203.0,205.0,-4.0,741
2021-06-18,6741,572555,118842925,206.0,211.0,203.5,205.5,0.5,596
2021-06-21,6741,1008479,221156078,206.0,226.0,206.0,226.0,20.5,887
2021-06-22,6741,2292428,559137871,240.0,248.5,232.0,248.5,22.5,2156
2021-06-23,6741,1536691,385372630,242.0,259.5,242.0,251.5,3.0,1602
2021-06-24,6741,1899537,512145548,251.5,276.5,251.5,276.5,25.0,1789
2021-06-25,6741,2113266,624421222,283.5,304.0,282.0,304.0,27.5,2225
2021-06-28,6741,1899869,624505844,313.0,334.0,313.0,334.0,30.0,2059
2021-06-29,6741,1763329,596905674,336.0,360.0,313.5,336.0,2.0,2610
2021-06-30,6741,1192372,380995366,316.5,333.0,307.0,307.0,-29.0,1992
2021-07-01,6741,1226837,371304428,318.0,318.0,290.0,304.0,-3.0,1661
2021-07-02,6741,684150,210179271,301.5,312.0,300.0,306.0,2.0,839
2021-07-05,6741,801242,243101249,317.0,317.0,293.5,300.5,-5.5,1052
2021-07-06,6741,1175573,375361839,306.0,330.5,301.0,330.5,30.0,1379
2021-07-07,6741,912165,305751975,328.5,348.0,323.0,330.5,0.0,1268
2021-07-08,6741,669452,215629951,325.5,336.5,310.0,327.0,-3.5,833
2021-07-09,6741,861432,291365394,326.5,348.0,323.0,344.0,17.0,1107
2021-07-12,6741,1154643,422595416,345.0,378.0,345.0,378.0,34.0,1419
2021-07-13,6741,4397702,1579306102,371.5,386.0,340.5,340.5,-37.5,4789
2021-07-14,6741,2390500,763909896,347.0,348.0,307.0,320.0,-20.5,2773
2021-07-15,6741,1642277,548632453,332.0,346.0,321.0,343.5,23.5,1799
