date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,5607,26000.0,381600.0,14.7,14.8,14.6,14.75,-0.25,21.0
2016-01-05,5607,63005.0,916474.0,14.55,14.75,14.5,14.7,-0.05,26.0
2016-01-06,5607,42006.0,610337.0,14.8,14.8,14.45,14.5,-0.2,26.0
2016-01-07,5607,183758.0,2585741.0,14.35,14.6,13.6,14.6,0.1,79.0
2016-01-08,5607,226350.0,3279210.0,14.35,14.65,14.35,14.65,0.05,69.0
2016-01-11,5607,149000.0,2117000.0,14.4,14.55,14.0,14.4,-0.25,75.0
2016-01-12,5607,314000.0,4632100.0,14.25,15.0,14.25,15.0,0.6,101.0
2016-01-13,5607,36713.0,539659.0,14.9,14.9,14.6,14.65,-0.35,26.0
2016-01-14,5607,83000.0,1193650.0,14.6,14.6,14.3,14.55,-0.1,50.0
2016-01-15,5607,112005.0,1610222.0,14.6,14.6,14.3,14.35,-0.2,29.0
2016-01-18,5607,51000.0,730600.0,14.05,14.5,14.05,14.45,0.1,24.0
2016-01-19,5607,65242.0,930284.0,14.5,14.55,14.2,14.5,0.05,29.0
2016-01-20,5607,30000.0,431550.0,14.65,14.65,14.3,14.5,0.0,17.0
2016-01-21,5607,98000.0,1388150.0,14.3,14.5,14.0,14.4,-0.1,33.0
2016-01-22,5607,602000.0,8640600.0,14.35,14.45,14.2,14.4,0.0,52.0
2016-01-25,5607,14000.0,202200.0,14.5,14.5,14.3,14.5,0.1,10.0
2016-01-26,5607,330000.0,4768050.0,14.4,14.5,14.4,14.5,0.0,22.0
2016-01-27,5607,48005.0,691022.0,14.45,14.45,14.35,14.35,-0.15,14.0
2016-01-28,5607,23000.0,332050.0,14.45,14.5,14.35,14.45,0.1,9.0
2016-01-29,5607,326000.0,4707750.0,14.5,14.55,14.3,14.55,0.1,50.0
2016-01-30,5607,104000.0,1503100.0,14.55,14.7,14.35,14.7,0.15,31.0
2016-02-01,5607,84400.0,1231630.0,14.6,14.75,14.45,14.75,0.05,40.0
2016-02-02,5607,83019.0,1218383.0,14.75,14.8,14.55,14.8,0.05,41.0
2016-02-03,5607,25000.0,366850.0,14.55,14.8,14.55,14.7,-0.1,16.0
2016-02-15,5607,199214.0,2868941.0,14.55,14.6,14.3,14.35,-0.35,76.0
2016-02-16,5607,110500.0,1623000.0,14.4,15.0,14.4,15.0,0.65,54.0
2016-02-17,5607,24000.0,357100.0,14.85,15.0,14.75,14.9,-0.1,20.0
2016-02-18,5607,33000.0,490250.0,14.85,14.95,14.8,14.9,0.0,18.0
2016-02-19,5607,92187.0,1350880.0,14.95,14.95,14.6,14.7,-0.2,36.0
2016-02-22,5607,43000.0,637400.0,14.8,14.9,14.75,14.8,0.1,21.0
2016-02-23,5607,185000.0,2734000.0,14.9,14.9,14.75,14.9,0.1,44.0
2016-02-24,5607,232005.0,3425474.0,14.9,14.9,14.75,14.85,-0.05,53.0
2016-02-25,5607,85050.0,1254495.0,14.85,14.85,14.7,14.8,-0.05,25.0
2016-02-26,5607,384000.0,5735400.0,14.85,15.05,14.8,15.0,0.2,90.0
2016-03-01,5607,636000.0,9679900.0,15.1,15.45,15.0,15.25,0.25,150.0
2016-03-02,5607,639018.0,9695077.0,15.4,15.45,15.05,15.3,0.05,138.0
2016-03-03,5607,204006.0,3112141.0,15.3,15.35,15.2,15.25,-0.05,52.0
2016-03-04,5607,199000.0,3039550.0,15.25,15.4,15.2,15.25,0.0,71.0
2016-03-07,5607,122006.0,1871442.0,15.25,15.45,15.25,15.3,0.05,55.0
2016-03-08,5607,370100.0,5730805.0,15.35,15.65,15.3,15.4,0.1,145.0
2016-03-09,5607,106000.0,1621250.0,15.3,15.4,15.25,15.3,-0.1,43.0
2016-03-10,5607,271000.0,4104450.0,15.3,15.35,15.0,15.35,0.05,89.0
2016-03-11,5607,174000.0,2665200.0,15.3,15.4,15.2,15.4,0.05,38.0
2016-03-14,5607,143000.0,2203400.0,15.4,15.5,15.3,15.4,0.0,47.0
2016-03-15,5607,222005.0,3378176.0,15.4,15.5,15.1,15.1,-0.3,78.0
2016-03-16,5607,140005.0,2122576.0,15.15,15.2,15.1,15.2,0.1,43.0
2016-03-17,5607,71000.0,1077200.0,15.2,15.2,15.15,15.2,0.0,27.0
2016-03-18,5607,88005.0,1334126.0,15.2,15.25,15.15,15.15,-0.05,32.0
2016-03-21,5607,444000.0,6699600.0,15.2,15.3,15.0,15.15,0.0,80.0
2016-03-22,5607,77005.0,1166225.0,15.15,15.2,15.1,15.2,0.05,29.0
2016-03-23,5607,60000.0,910200.0,15.25,15.25,15.15,15.2,0.0,27.0
2016-03-24,5607,61000.0,924950.0,15.2,15.25,15.1,15.15,-0.05,24.0
2016-03-25,5607,148000.0,2247850.0,15.05,15.35,15.05,15.25,0.1,59.0
2016-03-28,5607,195005.0,2948426.0,15.25,15.25,15.05,15.05,-0.2,51.0
2016-03-29,5607,90000.0,1352300.0,15.05,15.15,14.95,15.05,0.0,35.0
2016-03-30,5607,97000.0,1461050.0,15.15,15.15,15.0,15.15,0.1,29.0
2016-03-31,5607,182000.0,2735500.0,15.1,15.15,15.0,15.1,-0.05,46.0
2016-04-01,5607,92000.0,1386600.0,15.05,15.1,15.05,15.1,0.0,30.0
2016-04-06,5607,348001.0,5149314.0,15.0,15.0,14.65,14.85,-0.25,88.0
2016-04-07,5607,34000.0,506800.0,14.95,14.95,14.85,14.9,0.05,13.0
2016-04-08,5607,26000.0,387650.0,14.9,15.0,14.8,15.0,0.1,15.0
2016-04-11,5607,34000.0,512000.0,15.05,15.1,14.9,15.0,0.0,18.0
2016-04-12,5607,43000.0,643500.0,15.0,15.1,14.9,14.9,-0.1,23.0
2016-04-13,5607,51000.0,759350.0,14.9,15.0,14.8,15.0,0.1,23.0
2016-04-14,5607,48000.0,718700.0,14.8,15.0,14.8,14.95,-0.05,21.0
2016-04-15,5607,153100.0,2311055.0,15.0,15.15,14.95,14.95,0.0,44.0
2016-04-18,5607,28000.0,419750.0,14.85,15.15,14.85,14.95,0.0,10.0
2016-04-19,5607,81001.0,1210865.0,15.15,15.15,14.85,15.0,0.05,24.0
2016-04-20,5607,52000.0,775150.0,15.0,15.1,14.8,15.0,0.0,24.0
2016-04-21,5607,21253.0,317969.0,14.75,15.0,14.75,15.0,0.0,14.0
2016-04-22,5607,46000.0,684850.0,15.0,15.0,14.75,14.95,-0.05,18.0
2016-04-25,5607,91012.0,1364280.0,14.95,15.15,14.8,14.9,-0.05,25.0
2016-04-26,5607,12000.0,178650.0,14.95,14.95,14.8,14.9,0.0,8.0
2016-04-27,5607,46000.0,684850.0,14.9,15.0,14.75,14.9,0.0,16.0
2016-04-28,5607,41321.0,612200.0,14.9,14.9,14.7,14.9,0.0,19.0
2016-04-29,5607,36050.0,531690.0,14.9,14.9,14.7,14.7,-0.2,13.0
2016-05-03,5607,297005.0,4282822.0,14.65,14.7,14.3,14.5,-0.2,50.0
2016-05-04,5607,297000.0,4292850.0,14.45,14.95,14.2,14.5,0.0,61.0
2016-05-05,5607,33001.0,472465.0,14.45,14.45,14.25,14.45,-0.05,10.0
2016-05-06,5607,94000.0,1336800.0,14.45,14.45,14.15,14.15,-0.3,25.0
2016-05-09,5607,18000.0,255900.0,14.4,14.4,14.15,14.35,0.2,5.0
2016-05-10,5607,32000.0,452600.0,14.1,14.2,14.1,14.15,-0.2,19.0
2016-05-11,5607,7000.0,98500.0,14.15,14.15,14.05,14.1,-0.05,6.0
2016-05-12,5607,73290.0,1024651.0,14.0,14.2,13.9,13.9,-0.2,27.0
2016-05-13,5607,212000.0,2893450.0,13.9,13.9,13.5,13.7,-0.2,70.0
2016-05-16,5607,107000.0,1455100.0,13.5,13.7,13.5,13.6,-0.1,43.0
2016-05-17,5607,64000.0,875600.0,13.75,13.75,13.6,13.75,0.15,23.0
2016-05-18,5607,142001.0,1939663.0,13.75,13.85,13.6,13.85,0.1,33.0
2016-05-19,5607,8105.0,111559.0,13.8,13.8,13.65,13.8,-0.05,10.0
