date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,6498,14000.0,90690.0,6.62,6.5,6.46,6.46,-0.14,4.0
2016-01-05,6498,12000.0,81880.0,6.48,7.1,6.73,7.1,0.34,6.0
2016-01-06,6498,36000.0,241910.0,6.82,6.8,6.62,6.65,-0.1,9.0
2016-01-07,6498,10000.0,66850.0,6.72,6.7,6.67,6.7,-0.03,4.0
2016-01-08,6498,10000.0,66850.0,6.69,6.7,6.67,6.7,0.0,2.0
2016-01-11,6498,11000.0,73760.0,6.69,6.81,6.66,6.7,0.02,4.0
2016-01-12,6498,4000.0,27220.0,6.71,6.81,6.8,6.81,0.1,2.0
2016-01-13,6498,21000.0,144380.0,6.81,6.94,6.8,6.8,0.07,6.0
2016-01-14,6498,2001.0,13576.0,6.88,6.8,6.76,6.76,-0.1,3.0
2016-01-15,6498,40000.0,279380.0,6.78,7.2,6.85,7.02,0.2,13.0
2016-01-18,6498,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0
2016-01-19,6498,10000.0,72900.0,6.98,7.31,7.27,7.31,0.31,3.0
2016-01-20,6498,1000.0,7600.0,7.29,7.6,7.6,7.6,0.31,1.0
2016-01-21,6498,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0
2016-01-22,6498,21000.0,157680.0,7.6,7.66,7.4,7.62,-0.09,7.0
2016-01-25,6498,10000.0,74750.0,7.51,7.5,7.45,7.5,-0.03,3.0
2016-01-26,6498,1000.0,7680.0,7.48,7.68,7.68,7.68,0.2,1.0
2016-01-27,6498,11000.0,80460.0,7.68,7.46,7.27,7.27,-0.37,3.0
2016-01-28,6498,21100.0,148184.0,7.31,7.44,6.8,6.8,-0.29,7.0
2016-01-29,6498,46000.0,318590.0,7.02,7.15,6.75,7.13,-0.09,10.0
2016-01-30,6498,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0
2016-02-01,6498,20000.0,144400.0,6.93,7.28,7.13,7.28,0.29,4.0
2016-02-02,6498,15000.0,109000.0,7.22,7.3,7.25,7.25,0.05,4.0
2016-02-03,6498,7000.0,52260.0,7.27,7.54,7.25,7.25,0.2,4.0
2016-02-15,6498,17000.0,122800.0,7.47,7.25,7.2,7.25,-0.25,7.0
2016-02-16,6498,11720.0,84732.0,7.22,7.29,6.99,7.29,0.01,4.0
2016-02-17,6498,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0
2016-02-18,6498,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0
2016-02-19,6498,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0
2016-02-22,6498,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0
2016-02-23,6498,9000.0,63150.0,7.23,7.05,6.99,7.05,-0.21,2.0
2016-02-24,6498,15000.0,102350.0,7.02,6.91,6.72,6.72,-0.2,4.0
2016-02-25,6498,10000.0,68300.0,6.82,6.86,6.8,6.8,0.01,2.0
2016-02-26,6498,5000.0,34350.0,6.83,6.87,6.87,6.87,0.04,2.0
2016-03-01,6498,25000.0,166050.0,6.87,6.7,6.6,6.65,-0.23,6.0
2016-03-02,6498,5100.0,34804.0,6.64,6.83,6.54,6.83,0.18,4.0
2016-03-03,6498,3000.0,20280.0,6.82,6.87,6.54,6.87,-0.06,2.0
2016-03-04,6498,2000.0,13760.0,6.76,6.88,6.88,6.88,0.12,1.0
2016-03-07,6498,1000.0,6880.0,6.88,6.88,6.88,6.88,0.0,1.0
2016-03-08,6498,22000.0,147110.0,6.88,6.88,6.6,6.76,-0.19,7.0
2016-03-09,6498,15000.0,97000.0,6.69,6.5,6.44,6.5,-0.22,3.0
2016-03-10,6498,6040.0,39584.0,6.47,6.6,6.46,6.46,0.08,4.0
2016-03-11,6498,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0
2016-03-14,6498,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0
2016-03-15,6498,15000.0,95150.0,6.55,6.46,6.24,6.24,-0.21,3.0
2016-03-16,6498,2000.0,12440.0,6.34,6.36,6.08,6.08,-0.12,2.0
2016-03-17,6498,6000.0,36510.0,6.22,6.11,6.08,6.11,-0.13,3.0
2016-03-18,6498,5000.0,30550.0,6.09,6.11,6.11,6.11,0.02,2.0
2016-03-21,6498,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0
2016-03-22,6498,1000.0,6290.0,6.11,6.29,6.29,6.29,0.18,1.0
2016-03-23,6498,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0
2016-03-24,6498,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0
2016-03-25,6498,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0
2016-03-28,6498,1000.0,5990.0,6.29,5.99,5.99,5.99,-0.3,1.0
2016-03-29,6498,5130.0,30677.0,5.99,5.98,5.98,5.98,-0.01,3.0
2016-03-30,6498,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0
2016-03-31,6498,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0
2016-04-01,6498,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0
2016-04-06,6498,5000.0,29250.0,5.98,5.85,5.85,5.85,-0.13,1.0
2016-04-07,6498,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0
2016-04-08,6498,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0
2016-04-11,6498,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0
2016-04-12,6498,2000.0,11500.0,5.85,5.75,5.75,5.75,-0.1,1.0
2016-04-13,6498,550.0,3135.0,5.75,5.7,5.7,5.7,-0.05,1.0
2016-04-14,6498,8000.0,45600.0,5.7,5.7,5.7,5.7,0.0,3.0
2016-04-15,6498,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
2016-04-18,6498,6000.0,33210.0,5.7,5.56,5.51,5.51,-0.16,2.0
2016-04-19,6498,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0
2016-04-20,6498,11000.0,59870.0,5.54,5.5,5.32,5.5,-0.1,4.0
2016-04-21,6498,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0
2016-04-22,6498,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0
2016-04-25,6498,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0
2016-04-26,6498,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0
2016-04-27,6498,2000.0,11100.0,5.44,5.55,5.55,5.55,0.11,1.0
2016-04-28,6498,1000.0,5570.0,5.55,5.57,5.57,5.57,0.02,1.0
2016-04-29,6498,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0
2016-05-03,6498,27000.0,139090.0,5.57,5.4,4.83,4.83,-0.42,8.0
2016-05-04,6498,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0
2016-05-05,6498,8000.0,39260.0,5.15,4.92,4.9,4.92,-0.24,2.0
2016-05-06,6498,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0
2016-05-09,6498,10000.0,47350.0,4.91,4.74,4.73,4.73,-0.17,2.0
2016-05-10,6498,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0
2016-05-11,6498,7000.0,31710.0,4.74,4.58,4.51,4.58,-0.21,2.0
2016-05-12,6498,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0
2016-05-13,6498,3000.0,13110.0,4.53,4.37,4.37,4.37,-0.16,1.0
2016-05-16,6498,2000.0,8380.0,4.37,4.19,4.19,4.19,-0.18,1.0
2016-05-17,6498,9000.0,39640.0,4.19,4.41,4.4,4.41,0.21,3.0
2016-05-18,6498,9000.0,38090.0,4.4,4.25,4.21,4.25,-0.17,3.0
2016-05-19,6498,10000.0,42350.0,4.23,4.27,4.2,4.27,0.01,4.0
2016-05-20,6498,1000.0,4200.0,4.24,4.2,4.2,4.2,-0.04,1.0
2016-05-23,6498,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0
2016-05-24,6498,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0
2016-05-25,6498,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0
