date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-06-20,7827,4282663,211628111,0.0,75.0,43.0,46.0,0.0,1398
2025-06-23,7827,2275559,106774149,49.42,50.2,41.8,49.8,-2.5,776
2025-06-24,7827,3361404,196257278,46.92,65.7,49.0,63.8,11.47,1344
2025-06-25,7827,3578038,228207379,58.39,66.3,60.7,63.0,5.39,1409
2025-06-26,7827,4493849,323266047,63.78,77.8,62.7,77.8,8.16,1830
2025-06-27,7827,5425751,437450414,71.94,85.4,75.5,82.9,8.68,2651
2025-06-30,7827,4641438,379317371,80.62,87.9,77.7,80.9,1.1,2329
2025-07-01,7827,4272928,333511148,81.72,90.1,72.5,74.2,-3.67,2388
2025-07-02,7827,5570843,352899738,78.05,77.0,58.2,67.0,-14.7,2866
2025-07-03,7827,6568187,439661062,63.35,70.9,63.6,67.2,3.59,2017
2025-07-04,7827,2567626,160678065,66.94,68.3,59.0,65.0,-4.36,1406
2025-07-07,7827,1276821,81740767,62.58,66.2,60.2,64.3,1.44,678
2025-07-08,7827,1302796,81791116,64.02,65.2,60.0,64.1,-1.24,643
2025-07-09,7827,753212,47600171,62.78,64.2,61.8,62.6,0.42,361
2025-07-10,7827,1698822,103924615,63.2,65.0,59.7,64.2,-2.03,940
2025-07-11,7827,2319948,149394275,61.17,65.3,62.0,64.0,3.23,874
2025-07-14,7827,785940,49332907,64.4,65.0,61.5,64.0,-1.63,505
2025-07-15,7827,363140,22892473,62.77,63.9,61.8,63.2,0.27,287
2025-07-16,7827,663543,41020879,63.04,63.5,60.8,61.4,-1.22,477
2025-07-17,7827,461475,28402367,61.82,63.0,60.7,62.5,-0.27,323
2025-07-18,7827,491239,29968871,61.55,62.5,60.3,60.3,-0.54,384
2025-07-21,7827,871390,53403209,61.01,62.9,59.6,62.0,0.28,405
2025-07-22,7827,1840768,116528847,61.29,65.5,61.3,62.3,2.01,906
2025-07-23,7827,4388039,295121043,63.3,69.9,62.2,68.1,3.96,2055
2025-07-24,7827,1582404,104059167,67.26,69.0,64.0,66.2,-1.5,962
2025-07-25,7827,2244842,154378733,65.76,73.3,64.3,71.5,3.01,1386
2025-07-28,7827,2855995,210462213,68.77,75.7,70.0,73.8,4.92,1713
2025-07-29,7827,1806022,132816777,73.69,75.2,71.5,74.6,-0.15,961
2025-07-30,7827,1380646,102089041,73.54,75.8,72.4,73.0,0.4,720
2025-07-31,7827,1587927,112694222,73.94,73.8,69.7,70.0,-2.97,829
2025-08-01,7827,1660584,121961702,70.97,75.1,68.8,74.7,2.48,917
2025-08-04,7827,5396643,439707415,73.45,88.8,73.8,86.8,8.03,3132
2025-08-05,7827,2680277,224024360,81.48,88.5,80.0,83.8,2.1,1751
2025-08-06,7827,1268339,103992994,83.58,84.3,79.7,81.3,-1.59,878
2025-08-07,7827,1502563,122166121,81.99,83.9,79.8,81.1,-0.68,872
2025-08-08,7827,1737672,142314334,81.31,86.8,78.6,83.9,0.59,998
2025-08-11,7827,3718216,327203361,81.9,95.2,82.2,92.0,6.1,2550
2025-08-12,7827,1976104,171954418,88.0,92.0,84.7,86.2,-0.98,1443
2025-08-13,7827,1198200,101272481,87.02,86.5,83.6,85.5,-2.5,826
2025-08-14,7827,870580,74250684,84.52,86.9,84.2,85.4,0.77,555
2025-08-15,7827,1387481,116476032,85.29,86.3,82.7,85.3,-1.34,884
2025-08-18,7827,1887044,153789044,83.95,85.9,78.9,82.3,-2.45,1358
2025-08-19,7827,1896104,146540447,81.5,81.8,74.9,78.0,-4.21,1334
2025-08-20,7827,964270,72046621,77.29,77.9,72.7,77.3,-2.57,737
2025-08-21,7827,1429052,114783895,74.72,84.6,76.1,83.0,5.6,966
2025-08-22,7827,1685720,143026328,80.32,88.3,81.6,82.6,4.53,1217
2025-08-25,7827,963064,77975457,84.85,84.3,79.8,80.8,-3.88,776
2025-08-26,7827,621650,50963133,80.97,85.0,79.5,81.4,1.01,449
2025-08-27,7827,466213,37849983,81.98,83.3,79.7,82.3,-0.79,344
2025-08-28,7827,540106,43060910,81.19,82.8,78.7,80.0,-1.46,441
2025-08-29,7827,651426,51200857,79.73,81.0,77.0,79.5,-1.13,460
2025-09-01,7827,758115,58240206,78.6,80.3,75.1,80.0,-1.78,546
2025-09-02,7827,509955,39985392,76.82,79.4,76.4,78.2,1.59,403
2025-09-03,7827,513922,39302229,78.41,80.0,75.7,77.0,-1.93,450
2025-09-04,7827,284812,21842977,76.48,78.2,75.9,76.0,0.21,213
