date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,3150,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0
2016-01-05,3150,35000.0,164650.0,4.81,4.78,4.65,4.7,-0.11,8.0
2016-01-06,3150,3000.0,13950.0,4.7,4.65,4.65,4.65,-0.05,2.0
2016-01-07,3150,4000.0,18440.0,4.65,4.61,4.61,4.61,-0.04,2.0
2016-01-08,3150,62010.0,272293.0,4.61,4.6,4.2,4.38,-0.22,17.0
2016-01-11,3150,20000.0,90200.0,4.39,4.6,4.45,4.6,0.12,5.0
2016-01-12,3150,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0
2016-01-13,3150,10000.0,45850.0,4.51,4.62,4.55,4.62,0.08,2.0
2016-01-14,3150,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0
2016-01-15,3150,20000.0,95350.0,4.59,4.84,4.73,4.75,0.18,5.0
2016-01-18,3150,11000.0,51940.0,4.77,4.75,4.69,4.75,-0.05,3.0
2016-01-19,3150,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0
2016-01-20,3150,27000.0,121550.0,4.72,4.6,4.39,4.39,-0.22,6.0
2016-01-21,3150,5000.0,22100.0,4.5,4.42,4.42,4.42,-0.08,2.0
2016-01-22,3150,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0
2016-01-25,3150,4130.0,18089.0,4.42,4.38,4.38,4.38,-0.04,3.0
2016-01-26,3150,14630.0,62346.0,4.38,4.3,4.2,4.3,-0.12,5.0
2016-01-27,3150,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0
2016-01-28,3150,31000.0,137170.0,4.26,4.5,4.35,4.38,0.16,7.0
2016-01-29,3150,8000.0,34000.0,4.42,4.25,4.25,4.25,-0.17,2.0
2016-01-30,3150,51000.0,218580.0,4.25,4.4,4.18,4.36,0.04,12.0
2016-02-01,3150,99970.0,450111.0,4.29,4.74,4.2,4.7,0.21,20.0
2016-02-02,3150,92682.0,496652.0,4.5,5.73,4.84,5.37,0.86,31.0
2016-02-03,3150,28000.0,150600.0,5.36,5.6,5.23,5.3,0.02,10.0
2016-02-15,3150,36000.0,182150.0,5.38,5.1,5.0,5.05,-0.32,10.0
2016-02-16,3150,10000.0,50250.0,5.06,5.05,5.0,5.0,-0.03,2.0
2016-02-17,3150,30000.0,150750.0,5.03,5.06,5.0,5.0,0.0,6.0
2016-02-18,3150,71000.0,348200.0,5.03,5.05,4.71,4.8,-0.13,16.0
2016-02-19,3150,90000.0,419450.0,4.9,4.8,4.52,4.68,-0.24,20.0
2016-02-22,3150,79959.0,373660.0,4.66,4.75,4.6,4.7,0.01,18.0
2016-02-23,3150,15000.0,71300.0,4.67,4.8,4.7,4.8,0.08,3.0
2016-02-24,3150,80000.0,373400.0,4.75,4.76,4.59,4.7,-0.08,16.0
2016-02-25,3150,15000.0,71400.0,4.67,4.8,4.7,4.7,0.09,3.0
2016-02-26,3150,20000.0,96750.0,4.76,4.89,4.77,4.77,0.08,4.0
2016-03-01,3150,96200.0,450766.0,4.84,4.8,4.6,4.7,-0.15,22.0
2016-03-02,3150,45000.0,209600.0,4.69,4.8,4.6,4.7,-0.03,9.0
2016-03-03,3150,20000.0,93050.0,4.66,4.7,4.6,4.7,-0.01,4.0
2016-03-04,3150,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0
2016-03-07,3150,34000.0,158300.0,4.65,4.7,4.6,4.7,0.01,8.0
2016-03-08,3150,20000.0,97350.0,4.66,4.94,4.84,4.84,0.21,4.0
2016-03-09,3150,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0
2016-03-10,3150,23000.0,108560.0,4.87,4.8,4.6,4.61,-0.15,6.0
2016-03-11,3150,24000.0,115900.0,4.72,4.85,4.8,4.85,0.11,6.0
2016-03-14,3150,58000.0,294190.0,4.83,5.31,4.85,5.0,0.24,16.0
2016-03-15,3150,66000.0,320210.0,5.07,5.05,4.66,4.84,-0.22,15.0
2016-03-16,3150,15000.0,73650.0,4.85,4.94,4.89,4.9,0.06,3.0
2016-03-17,3150,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0
2016-03-18,3150,4000.0,19200.0,4.91,4.8,4.8,4.8,-0.11,2.0
2016-03-21,3150,10000.0,47750.0,4.8,4.8,4.75,4.75,-0.02,2.0
2016-03-22,3150,1000.0,4660.0,4.78,4.66,4.66,4.66,-0.12,1.0
2016-03-23,3150,40005.0,188223.0,4.66,4.75,4.66,4.75,0.04,8.0
2016-03-24,3150,10000.0,46750.0,4.7,4.7,4.65,4.7,-0.02,2.0
2016-03-25,3150,70005.0,325924.0,4.68,4.85,4.62,4.68,-0.02,15.0
2016-03-28,3150,60000.0,278300.0,4.66,4.68,4.62,4.65,-0.02,12.0
2016-03-29,3150,42000.0,194550.0,4.64,4.75,4.56,4.65,-0.01,10.0
2016-03-30,3150,57000.0,259690.0,4.63,4.63,4.45,4.51,-0.07,12.0
2016-03-31,3150,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0
2016-04-01,3150,9000.0,40550.0,4.56,4.55,4.45,4.55,-0.05,3.0
2016-04-06,3150,10000.0,44750.0,4.51,4.5,4.45,4.5,-0.03,2.0
2016-04-07,3150,35000.0,155600.0,4.48,4.5,4.4,4.4,-0.03,7.0
2016-04-08,3150,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0
2016-04-11,3150,10000.0,43500.0,4.45,4.4,4.3,4.4,-0.1,2.0
2016-04-12,3150,10000.0,44550.0,4.35,4.46,4.45,4.46,0.11,2.0
2016-04-13,3150,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0
2016-04-14,3150,20000.0,88400.0,4.46,4.46,4.37,4.37,-0.04,4.0
2016-04-15,3150,295000.0,1288150.0,4.42,4.5,4.3,4.3,-0.05,52.0
2016-04-18,3150,3000.0,12900.0,4.37,4.3,4.3,4.3,-0.07,1.0
2016-04-19,3150,431645.0,1889149.0,4.3,4.5,4.3,4.37,0.08,58.0
2016-04-20,3150,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0
2016-04-21,3150,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0
2016-04-22,3150,10000.0,43750.0,4.38,4.4,4.35,4.4,0.0,2.0
2016-04-25,3150,620000.0,2684350.0,4.38,4.34,4.3,4.34,-0.05,7.0
2016-04-26,3150,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0
2016-04-27,3150,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0
2016-04-28,3150,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0
2016-04-29,3150,10000.0,43250.0,4.33,4.35,4.3,4.35,0.0,2.0
2016-05-03,3150,80000.0,326800.0,4.33,4.28,3.99,4.05,-0.24,15.0
2016-05-04,3150,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0
2016-05-05,3150,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0
2016-05-06,3150,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0
2016-05-09,3150,89000.0,341340.0,4.09,4.0,3.71,3.8,-0.25,19.0
2016-05-10,3150,70000.0,259560.0,3.84,3.8,3.55,3.77,-0.13,15.0
2016-05-11,3150,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0
2016-05-12,3150,10000.0,36200.0,3.71,3.63,3.61,3.61,-0.09,2.0
2016-05-13,3150,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0
2016-05-16,3150,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0
2016-05-17,3150,33000.0,123450.0,3.62,3.84,3.65,3.75,0.12,7.0
2016-05-18,3150,1000.0,3620.0,3.74,3.62,3.62,3.62,-0.12,1.0
2016-05-19,3150,20000.0,76350.0,3.62,3.89,3.78,3.8,0.2,4.0
2016-05-20,3150,5000.0,18750.0,3.82,3.75,3.75,3.75,-0.07,1.0
