date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,3704,1032042,13667750,13.5,13.5,13.1,13.15,-0.15,458
2016-01-05,3704,2425223,32782237,13.1,13.9,13.0,13.4,0.25,910
2016-01-06,3704,3742266,51747774,13.65,14.1,13.5,14.1,0.7,1356
2016-01-07,3704,6629089,94947403,14.05,14.7,13.7,13.9,-0.2,2458
2016-01-08,3704,2110640,28750200,13.6,13.95,13.3,13.55,-0.35,921
2016-01-11,3704,1766197,22916010,13.5,13.5,12.55,12.8,-0.75,808
2016-01-12,3704,1825721,24077764,13.3,13.45,12.95,12.95,0.15,796
2016-01-13,3704,997672,12981016,13.25,13.3,12.75,12.95,0.0,497
2016-01-14,3704,934382,11692223,12.8,12.8,12.35,12.45,-0.5,503
2016-01-15,3704,885532,10927710,12.55,12.75,12.1,12.15,-0.3,455
2016-01-18,3704,763052,9315585,11.8,12.55,11.8,12.35,0.2,365
2016-01-19,3704,464192,5780897,12.35,12.55,12.3,12.5,0.15,232
2016-01-20,3704,840834,10260008,12.5,12.55,12.0,12.0,-0.5,354
2016-01-21,3704,1141304,14044231,12.0,12.5,12.0,12.45,0.45,453
2016-01-22,3704,633397,7913050,12.5,12.65,12.3,12.35,-0.1,252
2016-01-25,3704,672708,8454882,12.45,12.7,12.45,12.45,0.1,217
2016-01-26,3704,1826852,23483508,12.4,13.2,12.2,13.0,0.55,826
2016-01-27,3704,913426,11829661,13.1,13.2,12.7,12.85,-0.15,458
2016-01-28,3704,1298245,17124385,12.85,13.45,12.85,13.1,0.25,550
2016-01-29,3704,1060736,13890086,13.0,13.3,12.95,13.2,0.1,369
2016-01-30,3704,988914,13146222,13.3,13.45,13.15,13.15,-0.05,347
2016-02-01,3704,462085,6084390,13.4,13.4,13.0,13.0,-0.15,188
2016-02-02,3704,313202,4089325,13.0,13.2,12.95,13.05,0.05,173
2016-02-03,3704,936560,11947224,13.0,13.0,12.7,12.7,-0.35,366
2016-02-15,3704,586065,7429558,12.5,12.85,12.45,12.85,0.15,261
2016-02-16,3704,2691455,37077283,13.1,14.1,13.1,13.9,1.05,1004
2016-02-17,3704,2849048,40226664,13.85,14.45,13.75,13.8,-0.1,1076
2016-02-18,3704,1915353,27052555,13.95,14.3,13.85,14.1,0.3,741
2016-02-19,3704,3150815,45937411,14.2,14.9,14.15,14.55,0.45,1205
2016-02-22,3704,1595857,23363505,14.95,14.95,14.45,14.55,0.0,625
2016-02-23,3704,4224036,65268498,15.25,15.8,15.15,15.4,0.85,1572
2016-02-24,3704,3855234,60179500,15.4,16.0,15.3,15.3,-0.1,1465
2016-02-25,3704,2615699,41043322,15.55,15.95,15.45,15.5,0.2,1142
2016-02-26,3704,3401087,54112750,15.9,16.1,15.7,15.9,0.4,1312
2016-03-01,3704,6355739,106335679,16.25,17.15,16.15,16.85,0.95,2338
2016-03-02,3704,4019398,67569738,17.1,17.15,16.5,16.6,-0.25,1674
2016-03-03,3704,3716289,62126247,16.8,17.1,16.35,16.5,-0.1,1327
2016-03-04,3704,1948003,32116786,16.55,16.7,16.35,16.5,0.0,826
2016-03-07,3704,3426138,56029108,16.55,16.65,16.0,16.05,-0.45,1243
2016-03-08,3704,1743176,28013923,16.15,16.25,15.8,16.2,0.15,719
2016-03-09,3704,1587084,25850311,16.2,16.4,16.05,16.4,0.2,607
2016-03-10,3704,2655166,44040240,16.45,16.8,16.4,16.65,0.25,1098
2016-03-11,3704,1506666,24911425,16.7,16.8,16.35,16.35,-0.3,573
2016-03-14,3704,1528804,24886973,16.55,16.75,16.05,16.1,-0.25,638
2016-03-15,3704,2252765,36580935,16.2,16.55,15.9,15.95,-0.15,835
2016-03-16,3704,1363378,22162893,16.2,16.45,16.0,16.45,0.5,689
2016-03-17,3704,1509927,24408108,16.7,16.7,15.9,15.95,-0.5,680
2016-03-18,3704,1819053,29045079,16.15,16.15,15.9,15.9,-0.05,752
2016-03-21,3704,1531381,23937284,15.9,15.95,15.5,15.5,-0.4,646
2016-03-22,3704,1748577,27858085,15.6,16.2,15.6,15.95,0.45,861
2016-03-23,3704,617790,9826271,15.95,16.05,15.85,15.85,-0.1,318
2016-03-24,3704,753104,11888058,15.75,15.95,15.7,15.8,-0.05,371
2016-03-25,3704,801096,12748303,15.8,16.05,15.75,15.9,0.1,461
2016-03-28,3704,734411,11592182,15.9,15.9,15.7,15.7,-0.2,357
2016-03-29,3704,1416587,21739738,15.7,15.75,15.1,15.2,-0.5,610
2016-03-30,3704,1127614,17665617,15.35,15.95,15.35,15.7,0.5,525
2016-03-31,3704,534648,8391328,15.8,15.9,15.55,15.7,0.0,229
2016-04-01,3704,536085,8385220,15.7,15.8,15.55,15.7,0.0,318
2016-04-06,3704,529874,8254937,15.55,15.7,15.4,15.6,-0.1,263
2016-04-07,3704,788168,12385167,15.75,15.8,15.6,15.75,0.15,354
2016-04-08,3704,695158,10992177,15.65,15.9,15.65,15.9,0.15,288
2016-04-11,3704,768852,12224406,15.85,16.05,15.75,16.0,0.1,315
2016-04-12,3704,807121,12800049,16.0,16.05,15.55,15.55,-0.45,366
2016-04-13,3704,517139,8042636,15.6,15.7,15.45,15.5,-0.05,385
2016-04-14,3704,1013272,15662235,15.5,15.7,15.35,15.4,-0.1,359
2016-04-15,3704,603733,9343431,15.5,15.6,15.35,15.45,0.05,300
2016-04-18,3704,698186,10899393,15.5,15.8,15.4,15.7,0.25,307
2016-04-19,3704,341785,5320987,15.75,15.8,15.45,15.45,-0.25,201
2016-04-20,3704,735100,11404838,15.5,15.6,15.4,15.45,0.0,337
2016-04-21,3704,1608211,25690177,15.55,16.3,15.45,15.95,0.5,831
2016-04-22,3704,1314288,20967958,16.1,16.15,15.8,16.0,0.05,493
2016-04-25,3704,2315639,37964635,16.0,16.7,15.9,16.45,0.45,1090
2016-04-26,3704,1023215,16906829,16.5,16.7,16.3,16.5,0.05,511
